ID,Name,Sex,Height,Weight,Regions
48457,Mari Kylliki Hietala,女,164.0,50.0,{'芬兰'}
48459,Raimo Kullervo Hietala,男,182.0,79.0,{'芬兰'}
48462,Vesa Tapio Hietalahti,男,180.0,72.0,{'芬兰'}
48463,Karri Aleksi Hietamki,男,175.0,65.0,{'芬兰'}
48464,Mirja Kyllikki Hietamies (-Etelp),女,162.0,53.0,{'芬兰'}
48466,Juuso Hietanen,男,180.0,85.0,{'芬兰'}
48482,"James Jeremiah ""Jim"" Higgins",男,185.0,75.0,{'美国'}
48496,Elena Hight,女,157.0,52.0,{'美国'}
48506,Yutaka Higuchi,男,172.0,60.0,{'日本'}
48509,Eduard Hiiop,男,NAN,NAN,{'爱沙尼亚'}
48510,Jenni Hiirikoski,女,162.0,60.0,{'芬兰'}
48516,Takao Hikigi,男,176.0,72.0,{'日本'}
48523,Auguste Hilbert,男,NAN,NAN,{'卢森堡'}
48528,Tom Andr Hilde,男,179.0,60.0,{'挪威'}
48529,Franziska Hildebrand,女,162.0,53.0,{'德国'}
48538,Paul-Peter Hildgartner,男,178.0,79.0,{'意大利'}
48545,Raimund Hilger,男,182.0,87.0,{'德国'}
48568,George Edward Bellows Hill,男,NAN,NAN,{'美国'}
48580,Kevin Hill,男,180.0,78.0,{'加拿大'}
48596,Sean Ronald Hill,男,183.0,92.0,{'美国'}
48612,Henk Hille,男,180.0,77.0,{'荷兰'}
48621,Bernd Hiller,男,172.0,87.0,{'德国'}
48622,Jonas Hiller,男,187.0,87.0,{'瑞士'}
48641,Danel Hilmarsson,男,NAN,NAN,{'冰岛'}
48645,Hans Hiltebrand,男,177.0,92.0,{'瑞士'}
48647,Hubert Hilti,男,184.0,67.0,{'列支敦士登'}
48657,Katharina Himmler,女,155.0,68.0,{'德国'}
48670,Herbert Hindelang,男,168.0,68.0,{'德国'}
48673,"Benjamin John ""Ben"" Hindle",男,180.0,92.0,{'加拿大'}
48676,"Matthew ""Matt"" Hindle",男,180.0,88.0,{'加拿大'}
48679,"David ""Dave"" Hindmarch",男,180.0,83.0,{'加拿大'}
48690,Lyman Northrop Hine,男,NAN,NAN,{'美国'}
48695,Garrett Hines,男,183.0,95.0,{'美国'}
48707,Twila Renee Hinkle (-Majkowski),女,NAN,NAN,{'美国'}
48708,Diana Christa Hinko,女,NAN,NAN,{'奥地利'}
48710,Manami Hino,女,160.0,60.0,{'日本'}
48718,Hans Hinterholzer,男,NAN,NAN,{'奥地利'}
48720,"Christa ""Christl"" Hintermaier",女,168.0,60.0,{'德国'}
48722,Ernst Hinterseer,男,NAN,NAN,{'奥地利'}
48723,"Hans ""Hansi"" Hinterseer",男,173.0,68.0,{'奥地利'}
48724,Hermann Hinterstocker,男,174.0,77.0,{'德国'}
48726,"Martin Hinterstocker, Sr.",男,170.0,75.0,{'德国'}
48732,Kurt Hinze,男,NAN,NAN,{'德国'}
48735,Marcy Hinzmann,女,155.0,48.0,{'美国'}
48752,Tsukasa Hirakawa,男,166.0,64.0,{'日本'}
48756,Hiroki Hirako,男,167.0,60.0,{'日本'}
48761,Ayumu Hirano,男,160.0,50.0,{'日本'}
48765,Susumu Hirano,男,NAN,NAN,{'日本'}
48766,Yuka Hirano,女,157.0,52.0,{'日本'}
48769,Taku Hiraoka,男,171.0,63.0,{'日本'}
48770,Gaku Hirasawa,男,178.0,83.0,{'日本'}
48777,Norio Hirate,男,180.0,80.0,{'日本'}
48782,Klaus Hirche,男,180.0,83.0,{'德国'}
48793,Noriyo Hiroi,女,161.0,63.0,{'日本'}
48808,Corey Hirsch,男,178.0,73.0,{'加拿大'}
48813,"Thomas William ""Tom"" Hirsch",男,193.0,95.0,{'美国'}
48815,"Gabriele Renate ""Gabi"" Hirschbichler",女,168.0,66.0,{'德国'}
48817,Marcel Hirscher,男,173.0,73.0,{'奥地利'}
48820,Steve Hirschi,男,179.0,85.0,{'瑞士'}
48822,"Dorothy Ann ""Dee"" Hirschland",女,164.0,64.0,{'美国'}
48826,Malcolm Hirst,男,175.0,72.0,{'英国'}
48831,Egon Hirt,男,180.0,75.0,{'德国'}
48834,Arnold Hirtz,男,NAN,NAN,{'瑞士'}
48837,Heikki Hirvonen,男,NAN,NAN,{'芬兰'}
48838,Olavi Ensio Hirvonen,男,NAN,NAN,{'美国'}
48843,Karl Hischier-Hutter,男,NAN,NAN,{'瑞士'}
48844,Konrad Hischier,男,168.0,65.0,{'瑞士'}
48850,David Gordon Hislop,男,178.0,72.0,{'澳大利亚'}
48852,Serge Hissung,男,NAN,NAN,{'法国'}
48854,Clive A. M. Hitch,男,NAN,NAN,{'澳大利亚'}
48860,Gorazd Hiti,男,172.0,85.0,{'塞尔维亚'}
48861,Rudi Hiti,男,177.0,78.0,{'塞尔维亚'}
48864,Marcel Hitz,男,164.0,72.0,{'瑞士'}
48868,Paul Hix,男,185.0,91.0,{'英国'}
48871,Peter Michael Hjlm,男,186.0,80.0,{'瑞典'}
48872,Niklas Sivert Hjalmarsson,男,191.0,94.0,{'瑞典'}
48875,Olavi Ilmari Hjellman,男,172.0,65.5,{'芬兰'}
48877,Odd-Bjrn Hjelmeset,男,180.0,69.0,{'挪威'}
48878,Roger Hjelmstadstuen,男,165.0,65.0,{'挪威'}
48879,Nils Erik Hjelmstrm,男,NAN,NAN,{'瑞典'}
48881,Gunnar Hjeltnes,男,NAN,NAN,{'挪威'}
48883,Reidar Hjermstad,男,172.0,61.0,{'挪威'}
48899,Luk Hlava,男,181.0,63.0,{'捷克共和国'}
48905,Jana Hlavaty (Ledvinkova-),女,NAN,NAN,{'美国'}
48909,Zdravko Hlebanja,男,NAN,NAN,{'塞尔维亚'}
48911,Ivan Hlinka,男,185.0,98.0,{'捷克共和国'}
48921,Todd Bradley Hlushko,男,180.0,89.0,{'加拿大'}
48922,Volodymyr Hlyvka,男,180.0,67.0,{'乌克兰'}
48931,Milan Hnilika,男,185.0,84.0,{'捷克共和国'}
48939,Ho Gang,男,NAN,NAN,{'朝鲜'}
48941,Ho Jong-Hae,女,164.0,61.0,{'朝鲜'}
48961,"Peter Kemp Hoag, Jr.",男,175.0,61.0,{'美国'}
48967,Melissa Marie Hoar,女,172.0,61.0,{'澳大利亚'}
48974,David Gordon Hobart,男,NAN,NAN,{'加拿大'}
48980,Michael Anton Hobelsberger,男,172.0,80.0,{'德国'}
49003,"Dorothea ""Thea"" Hochleitner (Seer-)",女,NAN,NAN,{'奥地利'}
49014,Stefan Hck,男,177.0,72.0,{'德国'}
49017,Stephan Hocke,男,177.0,57.0,{'德国'}
49040,"Robert ""Bob"" Hodges",男,178.0,75.0,{'加拿大'}
49055,Yakiv Semenovych Hodorozha,男,183.0,81.0,{'乌克兰'}
49057,Laszlo Hodos,男,NAN,NAN,{'罗马尼亚'}
49062,Finn Einar Hodt,男,178.0,68.0,{'挪威'}
49070,"Christopher David ""Chris"" Hoeger",男,173.0,61.0,{'委内瑞拉'}
49071,Werner Walter Karl Hoeger,男,168.0,68.0,{'委内瑞拉'}
49076,Arne Hoel,男,NAN,NAN,{'挪威'}
49089,Aoife Hoey,女,194.0,75.0,{'爱尔兰'}
49091,Beni Hofer,男,176.0,83.0,{'瑞士'}
49092,David Hofer,男,178.0,70.0,{'意大利'}
49094,Lukas Hofer,男,175.0,62.0,{'意大利'}
49095,Manfred Hofer,男,184.0,89.0,{'奥地利'}
49097,Paola Hofer,女,NAN,NAN,{'意大利'}
49098,Paul Hofer,男,NAN,NAN,{'瑞士'}
49102,Geir Hoff,男,184.0,82.0,{'挪威'}
49115,Noah Hoffman,男,175.0,71.0,{'美国'}
49121,Alfred Hoffmann,男,NAN,NAN,{'德国'}
49122,Ambrosi Hoffmann,男,180.0,91.0,{'瑞士'}
49123,Andr Hoffmann,男,187.0,80.0,{'德国'}
49130,Christian Hoffmann,男,170.0,62.0,{'奥地利'}
49142,Jan Hoffmann,男,178.0,73.0,{'德国'}
49145,Jrg Hoffmann,男,192.0,98.0,{'德国'}
49158,Nra Hoffmann,女,171.0,56.0,{'匈牙利'}
49159,Patrick Hoffmann,男,184.0,77.0,{'德国'}
49165,Xaver Hoffmann,男,180.0,83.0,{'德国'}
49172,Olaf Hoffsbakken,男,NAN,NAN,{'挪威'}
49174,Anton Hofherr,男,180.0,88.0,{'德国'}
49175,Hilde Hofherr,女,NAN,NAN,{'奥地利'}
49177,Herbert Hfl,男,183.0,78.0,{'德国'}
49178,Maria Hfl-Riesch,女,182.0,78.0,{'德国'}
49180,Helmut Hflehner,男,180.0,78.0,{'奥地利'}
49189,Jrgen Hofmann,男,184.0,84.0,{'德国'}
49198,li Hofmann,男,181.0,87.0,{'瑞士'}
49200,Willi Hofmann,男,170.0,70.0,{'瑞士'}
49207,Ernst Hfner,男,179.0,72.0,{'德国'}
49211,Tore Ruud Hofstad,男,176.0,70.0,{'挪威'}
49212,Bruno Hofsttter,男,NAN,NAN,{'奥地利'}
49217,Eva Alina Hg,女,162.0,NAN,{'芬兰'}
49226,Elisabeth Birgitta Hgberg,女,165.0,59.0,{'瑞典'}
49235,Petric Hogiu,男,172.0,70.0,{'罗马尼亚'}
49237,Hans Johnny Hglin,男,184.0,78.0,{'瑞典'}
49239,Rolf Ebbe Hglund,男,174.0,70.0,{'瑞典'}
49241,Tommy Michael Hglund,男,178.0,70.0,{'瑞典'}
49249,Herbert Hohenberger,男,182.0,88.0,{'奥地利'}
49250,Martin Hohenberger,男,186.0,93.0,{'奥地利'}
49251,Martin Hhener,男,188.0,88.0,{'瑞士'}
49252,Stefan Hhener,男,170.0,85.0,{'瑞士'}
49253,Hans Hohenester,男,NAN,NAN,{'德国'}
49259,Marcel Hhlig,男,173.0,64.0,{'德国'}
49266,Holger Hhne,男,180.0,82.0,{'德国'}
49270,Henry C. Hhnes,男,NAN,NAN,{'瑞士'}
49271,Rudolf Hhnl,男,158.0,71.0,{'捷克共和国'}
49273,Satu Inkeri Hoikkala,女,165.0,63.0,{'芬兰'}
49283,Monika Hojnisz,女,170.0,51.0,{'波兰'}
49291,Jindra Hol,女,163.0,50.0,{'捷克共和国'}
49294,Katja Minna Marita Holanti,女,167.0,62.0,{'芬兰'}
49301,Mirko Holbus,男,NAN,NAN,{'塞尔维亚'}
49304,"Steven ""Steve"" Holcomb",男,178.0,104.0,{'美国'}
49314,"Jacob ""Jake"" Holden",男,187.0,85.0,{'加拿大'}
49318,Wendy Holdener,女,168.0,62.0,{'瑞士'}
49324,Engelbert Holderied,男,NAN,NAN,{'德国'}
49332,Martin Hole,男,179.0,76.0,{'挪威'}
49333,Ji Holeek,男,181.0,78.0,{'捷克共和国'}
49336,Beatrix Holczy,女,170.0,65.0,{'匈牙利'}
49337,Tibor Holczy,男,175.0,72.0,{'匈牙利'}
49346,Jan Holick,男,183.0,87.0,{'捷克共和国'}
49350,Jaroslav Holk,男,182.0,79.0,{'捷克共和国'}
49351,Ji Holk,男,178.0,85.0,{'捷克共和国'}
49359,Gregor Hll,男,165.0,NAN,{'奥地利'}
49360,Rudolf Hll,男,NAN,NAN,{'奥地利'}
49366,"James H. ""Jim"" Holland",男,167.0,59.0,{'美国'}
49367,"Joseph Johnston ""Joe"" Holland",男,167.0,60.0,{'美国'}
49374,"Michael Harry ""Mike"" Holland",男,180.0,69.0,{'美国'}
49375,Nancy E. Holland (-Podorigzach),女,156.0,65.0,{'加拿大'}
49376,Nate Holland,男,178.0,91.0,{'美国'}
49378,Vicki Maree Holland (-Nelson),女,NAN,NAN,{'澳大利亚'}
49385,Denis Hollenstein,男,183.0,88.0,{'瑞士'}
49386,Felix Hollenstein,男,182.0,91.0,{'瑞士'}
49389,Ricardo Holler,男,183.0,70.0,{'阿根廷'}
49391,Anthony Frederick Holles,男,NAN,NAN,{'英国'}
49395,George Stanley Charles Holliday,男,NAN,NAN,{'英国'}
49403,Mellisa Hollingsworth-Richards,女,167.0,58.0,{'加拿大'}
49410,Walter Hollmann,男,NAN,NAN,{'捷克共和国'}
49411,Matys Holl,男,176.0,74.0,{'匈牙利'}
49412,Mikls Holl,男,173.0,71.0,{'匈牙利'}
49418,"Susan ""Sue"" Holloway (-Joy)",女,NAN,NAN,{'加拿大'}
49419,"William Gustav Hollrock, III",男,NAN,NAN,{'美国'}
49422,Martin Hllwarth,男,182.0,65.0,{'奥地利'}
49427,Arild Ragnar Holm,男,NAN,NAN,{'挪威'}
49431,Dorthe Elisabeth Holm,女,169.0,65.0,{'丹麦'}
49436,Kenneth Inge Holm (-Eriksson),男,175.0,73.0,{'瑞典'}
49438,Nils Erik Mikael Holm,男,182.0,97.0,{'瑞典'}
49472,"Robert Muir ""Bob"" Holme",男,185.0,70.0,{'美国'}
49493,Geoffrey Holmes,男,NAN,NAN,{'英国'}
49496,Julie Lynn Holmes (-Newman),女,163.0,50.0,{'美国'}
49501,Nikola Holmes,女,178.0,69.0,{'德国'}
49503,Susan Renate Holmes,女,NAN,NAN,{'英国'}
49510,Karl Max Hkan Holmgren,男,179.0,75.0,{'瑞典'}
49511,Camilla Josefine Holmgren,女,173.0,68.0,{'瑞典'}
49512,Leif Martin Holmgren,男,177.0,75.0,{'瑞典'}
49514,Elin Anna Maria Holmlv,女,173.0,65.0,{'瑞典'}
49515,Anna Ida Holmlund,女,183.0,76.0,{'瑞典'}
49516,Jan Henry Holmlund,男,181.0,69.0,{'瑞典'}
49518,Birger Ivar Holmqvist,男,NAN,NAN,{'瑞典'}
49521,Leif Erik Holmqvist,男,176.0,76.0,{'瑞典'}
49525,Veronica Marie-Louise Holmsten (-Nelson),女,168.0,59.0,{'瑞典'}
49529,Karl Johan Holmstrm,男,NAN,NAN,{'瑞典'}
49530,Kjell Albrekt Oliver Holmstrm,男,NAN,NAN,{'瑞典'}
49532,Bengt Tomas Holmstrm,男,183.0,95.0,{'瑞典'}
49543,Juha Erik Holopainen,男,177.0,73.0,{'芬兰'}
49548,Yuliya Holovina,女,165.0,50.0,{'乌克兰'}
49563,Arne Holst,男,NAN,NAN,{'挪威'}
49564,Ylva Erika Holst,女,179.0,82.0,{'瑞典'}
49586,Geir Holte,男,178.0,67.0,{'挪威'}
49587,Tor Hkon Holte,男,175.0,67.0,{'挪威'}
49592,Marius Holtet,男,183.0,81.0,{'挪威'}
49593,Camilla Holth,女,168.0,52.0,{'挪威'}
49608,Ji Holubec,男,178.0,68.0,{'捷克共和国'}
49609,Tom Holubec,男,181.0,73.0,{'捷克共和国'}
49613,Dianne Mary Holum,女,167.0,56.0,{'美国'}
49614,Kirstin Holum,女,157.0,57.0,{'美国'}
49618,Tore Viken Holvik,男,189.0,NAN,{'挪威'}
49619,Norman Albert Holwell,男,NAN,NAN,{'英国'}
49620,Karel Hol,男,183.0,81.0,{'捷克共和国'}
49622,Juan Holz,男,181.0,78.0,{'智利'}
49629,Heinz Hubert Holzer,男,NAN,NAN,{'意大利'}
49630,Korbinian Holzer,男,190.0,93.0,{'德国'}
49631,Kristine L. Holzer,女,173.0,70.0,{'美国'}
49632,Patrick Holzer,男,184.0,83.0,{'意大利'}
49633,Renzo Holzer,男,184.0,84.0,{'瑞士'}
49638,Chiara Hlzl,女,152.0,43.0,{'奥地利'}
49640,Kathrin Hlzl,女,163.0,60.0,{'德国'}
49641,Ulrike Hlzl,女,154.0,58.0,{'奥地利'}
49642,Stefan Hlzlwimmer,男,174.0,86.0,{'德国'}
49643,Georg Holzmann,男,190.0,81.0,{'德国'}
49645,Ulrike Holzner,女,181.0,68.0,{'德国'}
49649,Jonas Hols,男,180.0,93.0,{'挪威'}
49658,Henry Anton Homburger,男,NAN,NAN,{'美国'}
49684,Ruslan Mykolaiovych Honcharov,男,185.0,78.0,{'乌克兰'}
49693,Takeshi Honda,男,168.0,62.0,{'日本'}
49697,Yoshiko Honda-Mikami,女,150.0,45.0,{'日本'}
49700,Doug Honegger,男,182.0,85.0,{'瑞士'}
49702,Sylvia Honegger (-Wigger),女,165.0,51.0,{'瑞士'}
49704,Lotti Hner,女,NAN,NAN,{'瑞士'}
49705,Oliver Hner,男,172.0,64.0,{'瑞士'}
49706,Josef Hones,男,NAN,NAN,{'奥地利'}
49711,Hong Byung-Sik,男,NAN,NAN,{'韩国'}
49718,Hong In-Gi,男,NAN,NAN,{'韩国'}
49725,Hong Kun-Pyo,男,NAN,NAN,{'韩国'}
49758,Aarne Vin Edward Honkavaara,男,184.0,81.0,{'芬兰'}
49760,Sadaki Honma,男,174.0,73.0,{'日本'}
49761,Shinichi Honma,男,170.0,74.0,{'日本'}
49762,Teiji Honma,男,NAN,NAN,{'日本'}
49763,Teruyasu Honma,男,170.0,72.0,{'日本'}
49764,Toshiei Honma,男,183.0,81.0,{'日本'}
49789,"Maidie Jill Lucienne Hood-Linzee (-Rosser, -Wright)",女,NAN,NAN,{'英国'}
49805,Harvey Noble Hook,男,NAN,NAN,{'美国维尔京群岛'}
49814,Gregor Hoop,男,NAN,NAN,{'列支敦士登'}
49825,Robin Hooper,男,NAN,NAN,{'英国'}
49827,William Hoorickx,男,NAN,NAN,{'比利时'}
49831,Steffen Hoos,男,183.0,80.0,{'德国'}
49834,Eduardo Hope Gould,男,NAN,NAN,{'阿根廷'}
49842,Johannes Hpfl,男,185.0,80.0,{'德国'}
49845,Matthias Hpfner,男,183.0,95.0,{'德国'}
49868,Ren Hoppe,男,185.0,92.0,{'德国'}
49870,Wolfgang Hoppe,男,181.0,89.0,{'德国'}
49874,"Heinrich ""Heinz"" Hoppichler",男,NAN,NAN,{'奥地利'}
49884,Roman Hork,男,182.0,85.0,{'捷克共和国'}
49893,Miloslav Hoava,男,184.0,85.0,{'捷克共和国'}
49905,Cerasela Simona Hordobeiu,女,171.0,58.0,{'罗马尼亚'}
49909,Josef Horeovsk,男,185.0,89.0,{'捷克共和国'}
49916,Hiroshi Hori,男,171.0,67.0,{'日本'}
49917,Mika Hori,女,163.0,54.0,{'日本'}
49919,Yoshitaki Hori,男,162.0,60.0,{'日本'}
49922,Mitsuo Horigome,男,165.0,65.0,{'日本'}
49925,Manabu Horii,男,180.0,80.0,{'日本'}
49937,Walter Hrl,男,193.0,82.0,{'奥地利'}
49940,"Edward ""Edd"" Horler",男,180.0,94.0,{'英国'}
49952,Cyril Walter Horn,男,NAN,NAN,{'英国'}
49953,Fanny Welle-Strand Horn (-Birkeland),女,174.0,NAN,{'挪威'}
49961,"Rudolf ""Rudi"" Horn",男,NAN,NAN,{'奥地利'}
49975,"James Alfred ""Buddy"" Horne",男,175.0,79.0,{'加拿大'}
49977,"Peri Victoria Horne (-Saunders, -Gunn)",女,NAN,NAN,{'英国'}
49987,Stefan Horngacher,男,184.0,68.0,{'奥地利'}
49996,Horst Hrnlein,男,184.0,82.0,{'德国'}
49997,Patric Gsta Hrnqvist,男,180.0,87.0,{'瑞典'}
50000,Ilse Hornung (-Bietak),女,NAN,NAN,{'奥地利'}
50008,Rejmon Horo,男,NAN,NAN,{'塞尔维亚'}
50026,"Amanda Jane ""Mandy"" Horsepool (-Worth)",女,NAN,NAN,{'英国'}
50027,Stuart James Horsepool,男,170.0,74.0,{'英国'}
50050,"Edmund Carlton ""Ed"" Horton",男,NAN,NAN,{'美国'}
50057,William Gray Horton,男,NAN,NAN,{'英国'}
50065,Drago Horvat,男,183.0,83.0,{'塞尔维亚'}
50081,Dezideriu Horvath,男,179.0,76.0,{'罗马尼亚'}
50123,Mizue Hoshi,女,157.0,61.0,{'日本'}
50125,Naomi Hoshikawa,女,156.0,50.0,{'日本'}
50127,Junko Hoshino,女,156.0,48.0,{'日本'}
50130,Yoshio Hoshino,男,181.0,80.0,{'日本'}
50143,Trina Arlene Barton Hosmer,女,163.0,50.0,{'美国'}
50154,Mikio Hosoi,男,NAN,NAN,{'日本'}
50161,Nicole Hosp,女,174.0,70.0,{'奥地利'}
50162,Kai Hospelt,男,184.0,85.0,{'德国'}
50164,Marcel Hossa,男,192.0,100.0,{'斯洛伐克'}
50165,Marin Hossa,男,188.0,95.0,{'斯洛伐克'}
50171,Emmanuel Hostache,男,190.0,123.0,{'法国'}
50172,Martin Hostk,男,190.0,95.0,{'捷克共和国'}
50177,Adam Hostetter,男,183.0,76.0,{'美国'}
50183,Ondrej Hotarek,男,181.0,NAN,{'意大利'}
50190,Gabriel Hottegindre,男,188.0,79.0,{'乌拉圭'}
50202,Hou Yuxia,女,169.0,58.0,{'中国'}
50209,Max Houben,男,168.0,NAN,{'比利时'}
50225,Christine Hough (-Sweeney),女,157.0,47.0,{'加拿大'}
50250,"Robert Laurence ""Robbie"" Hourmont",男,175.0,76.0,{'英国'}
50261,"Phillip Francis ""Phil"" Housley",男,178.0,84.0,{'美国'}
50263,Said Housni,男,172.0,69.0,{'摩洛哥'}
50264,Lotfi Housnialaoui,男,NAN,NAN,{'摩洛哥'}
50284,Kre Hovda,男,183.0,73.0,{'挪威'}
50285,Kjell Hovda,男,181.0,66.0,{'挪威'}
50286,Alf Kristian Hovde,男,183.0,NAN,{'挪威'}
50292,Venla Hovi,女,169.0,63.0,{'芬兰'}
50296,"George J. Hovland, Jr.",男,NAN,NAN,{'美国'}
50299,Patrick Howald,男,184.0,90.0,{'瑞士'}
50324,"Anthony Michael ""Mike"" Howard",男,188.0,87.0,{'英国'}
50330,"Russell W. ""Russ"" Howard",男,178.0,80.0,{'加拿大'}
50339,Christopher Howarth,男,NAN,NAN,{'英国'}
50343,"Ronald ""Ron"" Howden",男,180.0,75.0,{'英国'}
50345,Patrick Howdle,男,NAN,NAN,{'英国'}
50354,Mark Steven Howe,男,180.0,82.0,{'美国'}
50359,Dara Howell,女,170.0,58.0,{'加拿大'}
50364,John Barry Howell,男,185.0,82.0,{'英国'}
50370,Henry James Howes,男,NAN,NAN,{'英国'}
50387,Hal Andrew Hoye,男,175.0,84.0,{'美国'}
50390,Mario Hoyer,男,NAN,NAN,{'德国'}
50401,Monty Hoyt,男,184.0,68.0,{'美国'}
50406,Masako Hozumi,女,162.0,57.0,{'日本'}
50421,Edel Therese Hiseth,女,171.0,78.0,{'挪威'}
50433,Roman Hraba,男,187.0,86.0,{'捷克共和国'}
50457,Jan Hrbat,男,170.0,70.0,{'捷克共和国'}
50458,Petr Hrbek,男,182.0,86.0,{'捷克共和国'}
50459,Jan Hrdina,男,183.0,90.0,{'捷克共和国'}
50460,Ji Hrdina,男,180.0,83.0,{'捷克共和国'}
50480,Petre Hristovici,男,184.0,88.0,{'罗马尼亚'}
50485,Eduard Hromdka,男,NAN,NAN,{'捷克共和国'}
50486,Karel Frantiek Ji Hromdka,男,NAN,NAN,{'捷克共和国'}
50491,Urka Hrovat,女,170.0,63.0,{'斯洛文尼亚'}
50494,Lucie Hrstkov,女,163.0,63.0,{'捷克共和国'}
50497,"Vra Helena Hrub (-Ralston, -Yates, -Alva)",女,NAN,NAN,{'捷克共和国'}
50500,Ladislav Hrub,男,177.0,72.0,{'捷克共和国'}
50501,Olena Eduardivna Hrushyna (-Honcharova-),女,168.0,52.0,{'乌克兰'}
50506,Vasyl Vasylovych Hrybovych,男,NAN,NAN,{'乌克兰'}
50509,Kateryna Vasylivna Hryhorenko,女,166.0,65.0,{'乌克兰'}
50516,Halyna Vladyslavivna Hrzhybovska (-Kukhar),女,NAN,NAN,{'俄罗斯'}
50521,Hsieh Hsiang-Chun,男,180.0,80.0,{'台湾'}
50542,Hsu Kuo-Jung,男,172.0,72.0,{'台湾'}
50558,Hu Chunrong,女,170.0,65.0,{'中国'}
50607,Huang Haijing,女,172.0,72.0,{'中国'}
50627,Huang Liu-Chong,男,NAN,NAN,{'台湾'}
50658,Huang Xintong,女,165.0,48.0,{'中国'}
50679,Zbynk Huba,男,173.0,75.0,{'捷克共和国'}
50680,"Eduard ""Edy"" Hubacher",男,201.0,105.0,{'瑞士'}
50689,John Hubbell,男,178.0,70.0,{'加拿大'}
50692,Marko Hbenbecker,男,200.0,114.0,{'德国'}
50694,Andrea Huber,女,178.0,63.0,{'瑞士'}
50695,Anja Huber (-Selbach),女,172.0,60.0,{'德国'}
50698,Arnold Eberhard Huber,男,177.0,76.0,{'意大利'}
50699,"Bernhard ""Berni"" Huber",男,180.0,80.0,{'德国'}
50700,Cora Huber,女,174.0,64.0,{'瑞士'}
50705,"Alfred ""Fredl"" Huber",男,NAN,NAN,{'奥地利'}
50708,Gnther Huber,男,177.0,89.0,{'意大利'}
50709,"Johannes ""Hans"" Huber",男,NAN,NAN,{'德国'}
50712,Herbert Huber,男,174.0,64.0,{'奥地利'}
50717,Norbert Huber,男,173.0,76.0,{'意大利'}
50724,Sebastian Huber,男,185.0,NAN,{'德国'}
50732,"Wilfried ""Willy"" Huber",男,172.0,76.0,{'意大利'}
50734,Dumitru Hubert,男,180.0,NAN,{'罗马尼亚'}
50736,Ferdinand Hubert,男,NAN,NAN,{'比利时'}
50738,Laetitia Hubert,女,159.0,50.0,{'法国'}
50754,Markus Hubrich,男,180.0,76.0,{'新西兰'}
50755,Matthias Henry Hubrich,男,185.0,72.0,{'新西兰'}
50762,"Anthony Francis ""Fran"" Huck",男,170.0,75.0,{'加拿大'}
50764,Mark Mallen Huck,男,182.0,82.0,{'美国'}
50767,Eva Hukov,女,167.0,62.0,{'斯洛伐克'}
50769,Jzef Jan Huczek,男,178.0,68.0,{'波兰'}
50772,Ivan Huda,男,180.0,72.0,{'斯洛伐克'}
50781,Jan Hudec,男,183.0,90.0,{'加拿大'}
50786,Marsha Louise Hudey,女,157.0,59.0,{'加拿大'}
50790,Sabina Hudribusch,女,160.0,52.0,{'奥地利'}
50792,"William Walker ""Bill"" Hudson",男,183.0,82.0,{'美国'}
50794,Christopher S. Hudson,男,NAN,NAN,{'英国'}
50800,"Henry Dewey Louis ""Lou"" Hudson",男,NAN,NAN,{'加拿大'}
50824,Christobal Huet,男,183.0,88.0,{'法国'}
50827,Maryvonne Huet,女,NAN,NAN,{'法国'}
50829,Nicolas Huet,男,184.0,85.0,{'法国'}
50839,Tatjana Hfner,女,178.0,76.0,{'德国'}
50842,Ernst Hug,男,NAN,NAN,{'瑞士'}
50843,Maya Hug,女,165.0,NAN,{'瑞士'}
50845,Siegfried Hug,男,NAN,NAN,{'德国'}
50847,Tim Hug,男,186.0,70.0,{'瑞士'}
50848,Heinz Hgelshofer,男,NAN,NAN,{'瑞士'}
50850,Daniel Hugentobler,男,183.0,72.0,{'瑞士'}
50851,Eliane Hugentobler,女,159.0,52.0,{'瑞士'}
50859,Clara Hughes,女,175.0,72.0,{'加拿大'}
50864,Emily Anne Hughes (-Mukherjee),女,165.0,NAN,{'美国'}
50865,Fiona Elizabeth Hughes,女,159.0,57.0,{'英国'}
50870,Jarryd Hughes,男,179.0,80.0,{'澳大利亚'}
50885,Sarah Elizabeth Hughes,女,160.0,NAN,{'美国'}
50896,Doris Kristina Hugosson,女,164.0,52.0,{'瑞典'}
50897,Alf Petter Hugsted,男,NAN,NAN,{'挪威'}
50898,Coraline Hugue,女,155.0,53.0,{'法国'}
50899,Andr Huguenin,男,NAN,NAN,{'瑞士'}
50900,Marcel Huguenin,男,NAN,NAN,{'瑞士'}
50901,Ren Huguenin,男,178.0,73.0,{'瑞士'}
50903,Anthony Huguet,男,176.0,76.0,{'澳大利亚'}
50912,Eino Johannes Huhtala,男,162.0,59.0,{'芬兰'}
50914,Martti Elias Huhtala,男,175.0,64.0,{'芬兰'}
50917,Vin Veikko Sakari Huhtala,男,165.0,58.0,{'芬兰'}
50935,"Antonius Albertus Jozef ""Anton"" Huiskes",男,NAN,NAN,{'荷兰'}
50937,"Charles ""Chuck"" Huizinga",男,183.0,96.0,{'荷兰'}
50939,Ji Hujer,男,171.0,82.0,{'捷克共和国'}
50944,Stefan Marian Hula,男,170.0,68.0,{'波兰'}
50945,Stefan Jarosaw Hula,男,173.0,56.0,{'波兰'}
50951,Brett Andrew Hull,男,178.0,92.0,{'美国'}
